 
# APPENDIX to the
# ISC-GEM Reference Global Instrumental Earthquake Catalogue (1900-2009)
#
# June 29, 2012. International Seismological Centre (ISC), Thatcham, Berks, UK
#
# The GEM Foundation and the ISC reserve their right to remain the sole 
# distributors of the ISC-GEM Catalogue and Appendix to all interested parties.
#
# The Appendix contains a list of those earthquakes, not included in the main 
# Catalogue, for which poor data availability prevented the authors from 
# performing a reliable determination of either an epicentre or a magnitude or 
# both.
#
# The Appendix is presented in exactly the same format as the main Catalogue:
#
# - earthquake origin date and time;
# - epicentre (lat,lon);
# - error ellipse parameters (smajax, sminax, strike), epicentre quality 
#   (q:A/B/C/D);
# - depth, depth uncertainty (unc), depth quality (q:A/B/C);
# - Mw, Mw uncertainty (unc), quality (q:A/B/C/D), source(s:p-proxy,
#   d-direct computation);
# - where available: scalar moment (mo), factor (fac) , mo author (mo_auth) 
#   and six moment tensor components (mpp, mpr, mrr, mrt, mtp, mtt).
#
# The epicentre or magnitude quality flag "D" indicates those poorly determined 
# parameters that led to exclusion of the earthquake from the main list and 
# inclusion into the Appendix.

          date          ,    lat   ,    lon   , smajaz, sminax, strike, q ,  depth ,   unc , q ,  mw  ,  unc , q , s ,   mo  , fac, mo_auth  ,  mpp  ,  mpr  ,  mrr  ,  mrt  ,  mtp  ,  mtt  ,    eventid
 1950-06-07 16:52:39.43 ,   -4.444 ,  -76.824 ,   8.8 ,   5.1 ,  68.4 , C ,  115.5 ,   5.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     895492
 1950-07-09 04:50:10.73 ,   -8.064 ,  -71.045 ,  10.2 ,   8.1 ,  46.6 , A ,  646.2 ,   6.9 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     895578
 1950-07-13 04:03:59.79 ,   28.107 ,  139.587 ,   7.8 ,   6.0 , 173.9 , B ,  511.6 ,   6.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     895594
 1950-07-29 23:49:09.06 ,   -6.427 ,  155.067 ,   7.4 ,   6.2 ,  68.7 , A ,   70.0 ,   6.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     895639
 1950-08-07 02:45:04.69 ,    6.346 ,  125.525 ,   6.6 ,   5.4 ,  50.8 , A ,  135.5 ,   5.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     895658
 1950-08-17 16:15:27.24 ,  -22.180 , -179.678 ,  12.1 ,   7.1 , 135.2 , B ,  609.8 ,   6.8 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     895714
 1950-08-31 07:05:54.65 ,    5.863 ,  125.835 ,   8.1 ,   5.7 ,  43.6 , A ,  120.0 ,  36.5 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     895776
 1950-09-10 15:16:17.78 ,  -14.927 ,  167.458 ,   7.0 ,   6.7 , 107.7 , A ,  141.3 ,   5.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     895818
 1950-09-16 00:55:35.25 ,   -4.928 , -105.168 ,  13.4 ,   7.4 ,  54.1 , C ,   15.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     895834
 1950-09-16 21:58:22.12 ,   52.128 ,  177.742 ,  13.8 ,   6.9 , 179.9 , C ,   97.7 ,   5.5 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     895838
 1950-10-21 04:13:00.86 ,  -18.618 , -173.934 ,   9.9 ,   6.3 , 138.2 , B ,   45.0 ,   5.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     895954
 1950-12-02 15:19:24.14 ,   -8.144 ,  -71.073 ,   8.2 ,   5.9 ,  62.4 , A ,  643.3 ,   7.5 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     896118
 1950-12-04 16:28:06.53 ,   -4.930 ,  153.665 ,   7.3 ,   5.8 ,  70.3 , A ,   78.3 ,   5.4 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     896148
 1950-12-10 13:23:14.46 ,  -29.082 , -178.814 ,   7.8 ,   5.7 , 137.9 , A ,  298.4 ,   6.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     896178
 1951-01-06 05:17:22.70 ,   36.433 ,   71.135 ,   6.0 ,   4.6 ,  25.1 , A ,  215.6 ,   5.4 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     894001
 1951-01-08 18:32:28.55 ,   35.327 ,  140.368 ,   6.4 ,   4.3 , 130.7 , C ,   55.0 ,  18.5 , B ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     894006
 1951-01-15 04:12:14.95 ,  -14.844 ,  167.128 ,   8.6 ,   8.0 ,  80.4 , A ,   88.3 ,   6.0 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     894027
 1951-02-13 11:55:53.67 ,  -15.541 , -174.862 ,   9.4 ,   6.0 , 139.8 , B ,  249.9 ,   6.4 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     894105
 1951-02-17 21:07:11.45 ,   -7.193 ,  146.063 ,   7.4 ,   5.4 ,  54.1 , A ,  180.0 ,   6.1 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     894118
 1951-03-10 21:57:32.69 ,  -15.178 ,  167.557 ,   7.5 ,   6.9 , 133.6 , A ,  101.0 ,   6.1 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     894169
 1951-03-23 21:38:50.02 ,  -31.675 , -179.694 ,   9.5 ,   6.1 , 143.5 , B ,  220.0 ,   6.1 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     894201
 1951-03-24 00:17:44.67 ,  -10.678 ,  166.128 ,   8.3 ,   7.0 ,  85.3 , A ,  157.7 ,   5.4 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     894202
 1951-04-14 00:45:25.22 ,  -23.944 ,  -66.803 ,   8.6 ,   6.0 ,  77.3 , A ,  185.2 ,   6.0 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     894258
 1951-04-16 19:52:57.22 ,   30.862 ,  137.847 ,   6.3 ,   5.3 ,   6.9 , A ,  471.1 ,   6.6 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     894267
 1951-04-23 06:50:15.68 ,  -37.315 ,  177.918 ,   8.8 ,   7.9 , 155.3 , A ,   20.0 ,  38.9 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     894286
 1951-05-21 08:27:27.10 ,   -5.867 ,  154.560 ,   7.6 ,   5.5 ,  67.9 , A ,  149.8 ,   5.1 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     894359
 1951-07-17 14:48:52.41 ,  -14.407 ,  167.306 ,  12.1 ,   8.1 , 128.3 , A ,  152.7 ,   5.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     894526
 1951-08-24 14:21:36.74 ,   46.703 ,  150.497 ,   8.1 ,   4.7 , 135.7 , B ,  166.8 ,   5.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     894651
 1951-11-09 22:08:02.31 ,  -21.945 ,  -68.368 ,   8.6 ,   5.2 ,  92.4 , B ,  123.0 ,   5.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     894907
 1951-11-24 18:50:26.54 ,   23.120 ,  121.275 ,   7.4 ,   6.0 , 155.4 , A ,   30.0 ,   7.3 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     894988
 1951-12-12 01:37:39.51 ,   16.628 ,  -94.764 ,   7.0 ,   5.2 ,  36.2 , A ,   86.8 ,   5.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     895026
 1952-02-11 07:01:10.18 ,   -5.598 ,  109.849 ,   6.6 ,   5.1 ,  42.6 , A ,  675.1 ,   8.4 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     892479
 1952-02-26 11:31:08.07 ,  -14.288 ,  -69.921 ,   7.6 ,   5.6 ,  67.2 , A ,  251.5 ,   6.0 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     892522
 1952-05-08 21:10:57.01 ,    2.281 ,  126.708 ,   7.2 ,   5.0 ,  62.7 , A ,  101.4 ,   5.1 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     892875
 1952-05-09 17:47:50.74 ,   -6.625 ,  154.885 ,   7.6 ,   6.0 ,  54.4 , A ,   79.5 ,   5.5 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     892882
 1952-06-20 05:46:29.71 ,   23.774 ,  122.042 ,   7.5 ,   5.1 , 157.7 , A ,  100.0 ,   5.1 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     893050
 1952-07-10 15:45:30.44 ,  -19.898 , -179.209 ,   9.3 ,   7.0 , 135.7 , A ,  685.6 ,   8.0 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     893129
 1952-07-13 11:58:39.48 ,  -18.752 ,  169.679 ,   7.2 ,   6.3 , 106.5 , A ,  280.0 ,   6.5 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     893143
 1952-07-21 12:05:32.87 ,   34.926 , -119.044 ,  11.3 ,   7.5 ,  44.9 , C ,   10.0 ,   6.5 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     893169
 1952-07-29 07:03:49.15 ,   35.263 , -119.105 ,   8.2 ,   5.3 ,  70.3 , B ,   10.0 ,   5.3 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     893211
 1952-09-21 02:30:41.02 ,  -22.216 ,  -65.814 ,   6.5 ,   5.1 ,  87.5 , A ,  268.0 ,   5.9 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     893443
 1953-04-14 13:29:28.28 ,   -8.116 ,  -71.344 ,   6.7 ,   4.9 ,  81.6 , A ,  617.6 ,   6.9 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     891622
 1953-05-04 15:26:36.38 ,  -27.711 ,  -63.180 ,   8.8 ,   6.3 ,  60.0 , A ,  565.4 ,   6.6 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     891661
 1953-05-06 17:16:51.48 ,  -36.971 ,  -72.679 ,   7.1 ,   5.6 , 106.7 , A ,   67.0 ,   5.1 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     891664
 1953-07-20 08:08:14.88 ,  -24.220 , -177.234 ,  10.1 ,   7.6 , 138.1 , A ,  102.7 ,   5.4 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     891835
 1953-07-26 16:53:20.89 ,   17.887 ,  145.768 ,   5.9 ,   5.3 ,  64.9 , A ,  190.4 ,   6.0 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     891852
 1953-08-13 09:23:29.05 ,  -21.537 ,  170.499 ,   6.7 ,   5.8 ,  97.9 , A ,  111.8 ,   5.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     891916
 1953-08-24 13:21:01.96 ,   14.196 ,  -91.449 ,  11.4 ,   7.3 ,  28.7 , B ,   59.4 ,   6.1 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     891941
 1953-09-29 01:36:49.99 ,  -37.370 ,  176.795 ,   7.0 ,   6.6 ,   1.2 , A ,  310.8 ,   6.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     892042
 1953-10-14 14:47:24.43 ,   43.058 ,  144.574 ,   5.2 ,   4.2 , 121.1 , A ,  113.2 ,   5.1 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     892083
 1953-10-27 18:20:47.36 ,  -19.610 ,  -66.515 ,   9.4 ,   6.0 ,  80.8 , B ,  271.9 ,   5.4 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     892114
 1953-12-01 05:08:53.20 ,   29.181 ,  128.374 ,   5.6 ,   4.5 , 158.0 , A ,  233.4 ,   5.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     892231
 1953-12-07 02:05:41.91 ,  -22.429 ,  -68.692 ,   7.1 ,   5.9 ,  85.3 , A ,  106.0 ,   6.0 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     892265
 1954-01-01 13:04:20.72 ,   -8.935 ,  123.554 ,   9.4 ,   6.4 ,  54.4 , A ,   60.0 ,   6.5 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     890215
 1954-02-20 18:35:07.73 ,   -7.219 ,  124.411 ,   6.3 ,   4.8 ,  60.5 , A ,  540.5 ,   7.6 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     890363
 1954-02-22 12:03:39.09 ,  -56.926 ,  -26.831 ,  10.3 ,   7.6 ,  18.9 , A ,  120.0 ,   5.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     890380
 1954-03-06 00:29:32.93 ,  -23.780 , -179.955 ,  11.2 ,   7.5 , 132.6 , A ,  530.6 ,   6.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     890410
 1954-03-21 23:42:17.01 ,   24.447 ,   95.058 ,   5.3 ,   3.8 ,  14.4 , A ,  183.9 ,   5.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     890450
 1954-03-30 18:41:59.13 ,   19.511 , -155.130 ,   9.7 ,   6.6 , 176.4 , A ,   15.0 ,   6.2 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     890489
 1954-05-14 22:39:28.43 ,   35.956 ,  137.375 ,   3.5 ,   3.2 , 176.4 , A ,  245.1 ,   5.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     890663
 1954-06-07 10:15:39.44 ,   -3.595 ,  152.313 ,   6.5 ,   4.7 ,  68.5 , A ,  448.5 ,   6.8 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     890735
 1954-06-12 05:35:20.97 ,  -17.782 , -178.693 ,  10.8 ,   6.8 , 139.4 , B ,  569.0 ,   6.6 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     890750
 1954-06-15 13:30:05.24 ,   -5.381 ,  -76.534 ,   8.7 ,   5.3 ,  75.5 , B ,  119.9 ,   5.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     890760
 1954-06-21 01:48:44.64 ,  -23.194 ,  -68.229 ,   8.0 ,   5.7 ,  75.8 , A ,  113.0 ,   5.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     890776
 1954-08-18 04:42:28.70 ,  -21.038 , -175.836 ,   7.2 ,   5.8 , 149.8 , A ,  156.8 ,   5.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     890966
 1954-09-02 18:51:38.96 ,  -10.578 ,  166.048 ,   9.7 ,   7.2 , 102.4 , A ,  135.0 ,   5.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     891021
 1954-09-13 02:10:08.01 ,  -20.554 , -176.005 ,   8.2 ,   5.6 , 138.2 , A ,  178.0 ,   6.1 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     891063
 1954-09-15 17:56:13.12 ,  -17.885 , -178.618 ,   7.8 ,   5.6 , 139.8 , A ,  564.6 ,   6.7 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     891074
 1954-09-17 11:03:24.46 ,  -21.435 , -176.813 ,   7.6 ,   5.6 , 147.7 , A ,  256.6 ,   5.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     891079
 1954-11-15 16:26:45.66 ,   18.993 ,  145.728 ,   6.8 ,   5.2 ,  58.1 , A ,  189.0 ,   6.8 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     891264
 1954-11-25 21:33:46.05 ,  -21.643 ,  179.469 ,   8.9 ,   6.0 , 143.2 , A ,  643.5 ,   6.7 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     891300
 1954-12-19 10:23:46.96 ,  -22.869 ,  -66.184 ,   8.8 ,   5.5 ,  72.3 , B ,  247.3 ,   5.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     891362
 1955-03-14 13:12:13.29 ,   52.933 , -173.431 ,   6.1 ,   4.1 ,   0.4 , A ,  132.9 ,   5.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     889317
 1955-05-11 11:04:06.09 ,   -0.249 ,  -77.848 ,   7.8 ,   5.1 ,  80.7 , B ,   15.0 ,   5.8 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     889513
 1955-05-14 06:04:18.15 ,   27.690 ,  139.903 ,   6.3 ,   5.1 , 166.0 , A ,  487.0 ,   6.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     889525
 1955-05-28 06:20:41.92 ,  -30.737 ,  -65.186 ,   7.8 ,   5.6 ,  56.2 , A ,  179.4 ,   5.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     889571
 1955-05-31 09:30:57.93 ,  -27.200 , -177.426 ,  10.7 ,   7.3 , 141.3 , A ,  155.0 ,   5.0 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     889588
 1955-07-17 21:58:29.23 ,   53.900 , -168.385 ,  12.2 ,   8.6 ,   2.6 , B ,   25.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     889757
 1955-07-21 11:45:44.98 ,  -15.416 ,  -73.783 ,   9.2 ,   5.8 ,  53.2 , B ,   88.6 ,   5.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     889775
 1955-08-16 11:47:05.63 ,   -6.219 ,  155.016 ,   6.7 ,   5.0 ,  56.7 , A ,  179.2 ,   6.0 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     889835
 1955-09-25 18:59:30.68 ,    6.102 ,  126.702 ,   6.5 ,   5.7 ,  74.1 , A ,   91.8 ,   5.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     889953
 1955-09-26 08:28:31.71 ,   15.877 ,  -92.195 ,   6.2 ,   4.6 ,  49.7 , A ,  202.8 ,   6.0 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     889954
 1955-11-04 22:44:05.46 ,  -34.664 ,  -70.220 ,   8.4 ,   5.8 ,  93.8 , A ,  112.0 ,   5.1 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     890061
 1956-07-18 06:19:38.13 ,   -4.945 ,  130.264 ,   6.0 ,   4.3 ,  65.7 , A ,  136.8 ,   5.4 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     888493
 1956-08-09 23:00:51.05 ,  -15.988 , -174.938 ,   7.3 ,   5.4 , 145.6 , A ,  288.2 ,   6.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     888571
 1956-09-15 07:39:09.73 ,  -20.529 ,  -69.058 ,   9.4 ,   5.3 ,  76.5 , B ,   94.8 ,   5.0 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     888692
 1956-10-11 02:24:39.07 ,   45.874 ,  150.500 ,   4.8 ,   3.4 , 142.2 , A ,  100.4 ,   5.1 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     888774
 1956-12-27 00:14:14.37 ,  -23.303 , -177.146 ,   6.7 ,   5.4 , 136.1 , A ,  198.0 ,   4.9 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     889045
 1956-12-28 14:24:43.57 ,  -38.483 ,  177.020 ,  10.8 ,   9.1 , 109.8 , A ,   99.9 ,   5.0 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,  600678247
 1957-02-18 23:49:53.68 ,  -11.681 ,  -77.844 ,  13.2 ,   7.7 ,  44.8 , C ,   77.0 ,   5.0 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     885967
 1957-02-21 14:30:11.91 ,   52.915 , -171.344 ,   8.6 ,   4.6 ,   1.2 , C ,  104.1 ,   5.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     885978
 1957-03-23 05:12:43.51 ,   -5.403 ,  131.027 ,   6.6 ,   4.3 ,  60.1 , B ,  127.2 ,   5.4 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     886239
 1957-04-05 07:30:30.65 ,  -26.560 , -177.287 ,   8.3 ,   6.7 , 119.7 , A ,   92.1 ,   5.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     886328
 1957-04-09 00:24:44.70 ,   30.473 ,  138.311 ,   4.4 ,   4.2 ,  13.4 , A ,  453.3 ,   6.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     886344
 1957-06-10 01:00:16.48 ,   -8.651 ,  118.182 ,   7.5 ,   5.1 ,  51.0 , A ,  132.8 ,   5.1 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     886684
 1957-06-10 03:13:17.20 ,   13.241 ,  143.883 ,   9.5 ,   7.0 ,  58.3 , A ,  133.8 ,   4.8 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     886686
 1957-07-14 06:24:03.43 ,  -27.056 , -178.096 ,   6.3 ,   5.4 , 133.1 , A ,  204.1 ,   6.1 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     886846
 1957-09-02 21:27:40.04 ,   36.438 ,   71.169 ,   5.2 ,   3.5 ,  24.2 , A ,  211.8 ,   5.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     887136
 1957-09-28 00:27:33.81 ,   30.895 ,  137.833 ,   4.2 ,   3.7 ,  49.1 , A ,  461.4 ,   6.6 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     887262
 1957-10-19 21:42:02.90 ,   44.091 ,  145.989 ,   5.1 ,   3.7 , 133.0 , A ,  153.8 ,   5.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     887395
 1958-01-15 19:14:33.32 ,  -16.599 ,  -72.304 ,   5.9 ,   4.6 ,  77.4 , A ,   67.7 ,   5.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     883699
 1958-04-14 22:48:39.31 ,    0.920 ,  -79.789 ,  10.7 ,   7.6 ,  75.1 , B ,   25.0 ,  11.1 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     884194
 1958-05-09 04:40:34.47 ,  -30.837 ,  -65.306 ,   8.5 ,   5.5 ,  79.1 , B ,  185.7 ,   4.9 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     884340
 1958-06-26 04:38:27.58 ,   54.124 ,  159.386 ,   5.0 ,   3.4 , 134.6 , A ,  125.9 ,   5.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     884630
 1958-06-29 03:25:49.43 ,  -15.560 ,  -71.297 ,  10.1 ,   5.6 ,  64.0 , B ,  161.9 ,   5.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     884645
 1958-08-15 22:29:22.21 ,    1.834 ,  125.094 ,   5.4 ,   3.8 ,  63.9 , A ,  177.7 ,   5.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     884946
